customer_id,reporting_week,mcc,spend_amount,transaction_count,avg_ticket_amount
CUST00215,2025-09-09,5311,1177.85,29,40.62
CUST00280,2025-09-09,5814,918.8,10,91.88
CUST00280,2025-09-09,5999,1230.08,7,175.73
CUST00324,2025-09-09,5411,671.1,1,671.1
CUST00324,2025-09-09,5999,737.47,15,49.16
CUST00324,2025-09-09,5311,1334.05,25,53.36
CUST00396,2025-09-09,5812,869.39,12,72.45
CUST00396,2025-09-09,5814,1330.58,5,266.12
CUST00248,2025-09-09,5814,402.65,27,14.91
CUST00248,2025-09-09,5912,1043.0,11,94.82
CUST00017,2025-09-09,5999,1700.47,22,77.29
CUST00017,2025-09-09,5814,333.79,8,41.72
CUST00171,2025-09-09,5999,823.92,5,164.78
CUST00171,2025-09-09,5814,1426.13,16,89.13
CUST00337,2025-09-09,5311,363.9,15,24.26
CUST00337,2025-09-09,5912,1486.55,27,55.06
CUST00337,2025-09-09,5541,965.53,25,38.62
CUST00067,2025-09-09,5814,763.99,7,109.14
CUST00067,2025-09-09,5812,443.03,10,44.3
CUST00067,2025-09-09,5999,1752.29,15,116.82
CUST00264,2025-09-09,5411,1164.96,28,41.61
CUST00264,2025-09-09,5732,1963.17,26,75.51
CUST00483,2025-09-09,5999,1331.34,26,51.21
CUST00483,2025-09-09,5732,895.37,4,223.84
CUST00483,2025-09-09,5411,567.99,7,81.14
CUST00186,2025-09-09,5812,1260.29,23,54.8
CUST00151,2025-09-09,5541,1554.76,16,97.17
CUST00151,2025-09-09,5912,975.42,16,60.96
CUST00151,2025-09-09,5732,1198.87,2,599.44
CUST00484,2025-09-09,5311,1451.66,7,207.38
CUST00484,2025-09-09,5814,1794.87,4,448.72
CUST00484,2025-09-09,5912,334.01,7,47.72
CUST00484,2025-09-09,5411,619.67,25,24.79
CUST00478,2025-09-09,5311,1821.33,14,130.09
CUST00478,2025-09-09,5812,1246.04,10,124.6
CUST00125,2025-09-09,5912,263.75,4,65.94
CUST00125,2025-09-09,5999,1224.75,5,244.95
CUST00321,2025-09-09,5912,629.2,24,26.22
CUST00321,2025-09-09,5814,1494.29,11,135.84
CUST00321,2025-09-09,5311,1085.67,26,41.76
CUST00163,2025-09-09,5912,107.61,19,5.66
CUST00163,2025-09-09,5812,317.38,16,19.84
CUST00163,2025-09-09,5411,509.15,22,23.14
CUST00163,2025-09-09,5311,1399.44,1,1399.44
CUST00308,2025-09-09,5912,514.82,17,30.28
CUST00308,2025-09-09,5812,1967.88,1,1967.88
CUST00308,2025-09-09,5541,872.11,22,39.64
CUST00408,2025-09-09,5912,1518.04,12,126.5
CUST00408,2025-09-09,5541,403.84,16,25.24
CUST00313,2025-09-09,5311,279.31,25,11.17
CUST00199,2025-09-09,5812,1231.81,26,47.38
CUST00199,2025-09-09,5912,1865.08,18,103.62
CUST00191,2025-09-09,5411,294.89,8,36.86
CUST00191,2025-09-09,5311,209.35,19,11.02
CUST00191,2025-09-09,5812,972.63,5,194.53
CUST00191,2025-09-09,5814,156.79,20,7.84
CUST00050,2025-09-09,5999,1235.49,22,56.16
CUST00050,2025-09-09,5732,1370.25,12,114.19
CUST00050,2025-09-09,5541,789.68,6,131.61
CUST00050,2025-09-09,5311,202.39,8,25.3
CUST00404,2025-09-09,5912,735.65,9,81.74
CUST00010,2025-09-09,5912,1305.49,10,130.55
CUST00160,2025-09-09,5411,222.66,26,8.56
CUST00090,2025-09-09,5732,1966.6,7,280.94
CUST00086,2025-09-09,5814,333.16,18,18.51
CUST00086,2025-09-09,5999,1033.44,12,86.12
CUST00451,2025-09-09,5732,1524.14,22,69.28
CUST00451,2025-09-09,5999,675.3,11,61.39
CUST00451,2025-09-09,5912,1895.31,9,210.59
CUST00451,2025-09-09,5541,1046.03,7,149.43
CUST00472,2025-09-09,5812,1286.57,20,64.33
CUST00472,2025-09-09,5814,439.2,14,31.37
CUST00232,2025-09-09,5311,162.05,14,11.57
CUST00382,2025-09-09,5411,1066.36,9,118.48
CUST00382,2025-09-09,5912,413.8,11,37.62
CUST00382,2025-09-09,5732,1906.27,23,82.88
CUST00382,2025-09-09,5541,1470.16,5,294.03
CUST00130,2025-09-09,5812,322.84,27,11.96
CUST00065,2025-09-09,5912,407.22,8,50.9
CUST00358,2025-09-09,5812,939.03,8,117.38
CUST00358,2025-09-09,5541,1144.27,27,42.38
CUST00397,2025-09-09,5732,360.63,3,120.21
CUST00069,2025-09-09,5812,444.64,4,111.16
CUST00069,2025-09-09,5999,600.82,21,28.61
CUST00069,2025-09-09,5311,1600.27,1,1600.27
CUST00136,2025-09-09,5912,859.79,26,33.07
CUST00271,2025-09-09,5812,993.27,22,45.15
CUST00271,2025-09-09,5541,1479.79,23,64.34
CUST00271,2025-09-09,5912,1519.15,9,168.79
CUST00271,2025-09-09,5311,573.9,18,31.88
CUST00167,2025-09-09,5814,1902.07,14,135.86
CUST00167,2025-09-09,5541,1315.71,12,109.64
CUST00167,2025-09-09,5812,530.84,11,48.26
CUST00434,2025-09-09,5411,810.92,12,67.58
CUST00016,2025-09-09,5311,856.1,7,122.3
CUST00416,2025-09-09,5912,1125.49,2,562.75
CUST00416,2025-09-09,5732,819.74,17,48.22
CUST00261,2025-09-09,5311,1488.96,27,55.15
CUST00261,2025-09-09,5814,495.16,10,49.52
CUST00072,2025-09-09,5912,1525.49,21,72.64
CUST00072,2025-09-09,5814,1412.72,4,353.18
CUST00072,2025-09-09,5541,1463.88,22,66.54
CUST00433,2025-09-09,5912,1699.44,27,62.94
CUST00433,2025-09-09,5999,979.7,14,69.98
CUST00433,2025-09-09,5812,1248.8,24,52.03
CUST00278,2025-09-09,5732,862.99,19,45.42
CUST00120,2025-09-09,5814,809.72,1,809.72
CUST00120,2025-09-09,5541,1153.62,26,44.37
CUST00028,2025-09-09,5912,1031.74,27,38.21
CUST00223,2025-09-09,5912,1800.48,27,66.68
CUST00423,2025-09-09,5541,226.44,2,113.22
CUST00423,2025-09-09,5411,1735.09,1,1735.09
CUST00423,2025-09-09,5999,1831.97,29,63.17
CUST00423,2025-09-09,5812,1593.29,18,88.52
CUST00342,2025-09-09,5814,612.34,7,87.48
EDGE002,2025-09-09,5411,1705.56,29,58.81
EDGE002,2025-09-09,5311,160.22,2,80.11
CUST00188,2025-09-09,5311,1729.85,24,72.08
CUST00435,2025-09-09,5311,733.77,29,25.3
CUST00435,2025-09-09,5912,1223.33,23,53.19
CUST00182,2025-09-09,5311,326.77,15,21.78
EDGE001,2025-09-09,5732,477.55,14,34.11
EDGE001,2025-09-09,5999,1893.7,29,65.3
EDGE001,2025-09-09,5912,1672.0,7,238.86
CUST00076,2025-09-09,5814,1202.24,5,240.45
CUST00076,2025-09-09,5541,631.55,16,39.47
CUST00076,2025-09-09,5311,1702.19,29,58.7
CUST00076,2025-09-09,5732,384.2,27,14.23
CUST00004,2025-09-09,5812,1050.79,23,45.69
CUST00004,2025-09-09,5732,970.55,2,485.28
EDGE005,2025-09-09,5814,503.03,21,23.95
CUST00159,2025-09-09,5732,1268.79,2,634.4
CUST00159,2025-09-09,5541,626.2,6,104.37
CUST00159,2025-09-09,5311,249.42,9,27.71
CUST00344,2025-09-09,5411,1013.62,4,253.4
CUST00344,2025-09-09,5814,1410.36,12,117.53
CUST00344,2025-09-09,5541,1531.82,11,139.26
CUST00344,2025-09-09,5912,1438.23,14,102.73
CUST00373,2025-09-09,5732,1796.68,5,359.34
CUST00373,2025-09-09,5541,709.06,18,39.39
CUST00373,2025-09-09,5912,1731.38,3,577.13
CUST00231,2025-09-09,5814,1729.93,4,432.48
CUST00231,2025-09-09,5311,1948.26,22,88.56
CUST00231,2025-09-09,5999,1844.43,3,614.81
CUST00255,2025-09-09,5311,1507.11,22,68.5
CUST00255,2025-09-09,5999,936.89,6,156.15
CUST00255,2025-09-09,5812,1527.12,27,56.56
CUST00255,2025-09-09,5732,1021.3,13,78.56
CUST00009,2025-09-09,5732,696.9,8,87.11
CUST00009,2025-09-09,5311,1524.67,3,508.22
CUST00009,2025-09-09,5541,1949.35,24,81.22
CUST00070,2025-09-09,5812,1330.76,1,1330.76
CUST00070,2025-09-09,5999,1358.0,15,90.53
CUST00070,2025-09-09,5411,1462.89,3,487.63
CUST00314,2025-09-09,5912,671.91,24,28.0
CUST00314,2025-09-09,5311,1909.37,28,68.19
CUST00314,2025-09-09,5411,551.21,21,26.25
CUST00115,2025-09-09,5732,1892.28,10,189.23
CUST00115,2025-09-09,5812,1430.05,1,1430.05
CUST00115,2025-09-09,5814,1804.64,2,902.32
CUST00185,2025-09-09,5411,1761.29,13,135.48
CUST00185,2025-09-09,5311,1477.98,5,295.6
CUST00185,2025-09-09,5541,381.59,14,27.26
CUST00185,2025-09-09,5912,1964.57,8,245.57
CUST00044,2025-09-09,5411,1364.4,7,194.91
CUST00044,2025-09-09,5311,205.38,5,41.08
CUST00044,2025-09-09,5732,808.21,16,50.51
CUST00476,2025-09-09,5411,1326.93,24,55.29
CUST00476,2025-09-09,5732,1664.73,19,87.62
CUST00379,2025-09-09,5311,1083.63,1,1083.63
CUST00234,2025-09-09,5311,1408.53,27,52.17
CUST00234,2025-09-09,5912,1219.7,26,46.91
EDGE006,2025-09-09,5541,1062.86,12,88.57
EDGE006,2025-09-09,5912,692.69,1,692.69
CUST00366,2025-09-09,5311,1980.91,2,990.46
CUST00474,2025-09-09,5311,409.67,23,17.81
CUST00474,2025-09-09,5814,1277.72,8,159.71
CUST00474,2025-09-09,5812,1569.83,10,156.98
CUST00474,2025-09-09,5411,258.77,14,18.48
CUST00222,2025-09-09,5732,1475.43,24,61.48
CUST00222,2025-09-09,5541,1280.08,22,58.19
CUST00222,2025-09-09,5812,900.1,22,40.91
CUST00222,2025-09-09,5999,1161.92,20,58.1
CUST00359,2025-09-09,5912,595.36,11,54.12
CUST00359,2025-09-09,5541,934.06,23,40.61
CUST00359,2025-09-09,5732,430.4,7,61.49
CUST00372,2025-09-09,5812,431.89,4,107.97
CUST00372,2025-09-09,5732,1480.11,29,51.04
CUST00372,2025-09-09,5814,634.24,15,42.28
CUST00166,2025-09-09,5999,309.48,4,77.37
CUST00236,2025-09-09,5311,261.15,18,14.51
CUST00236,2025-09-09,5814,292.46,2,146.23
CUST00242,2025-09-09,5912,1333.95,28,47.64
CUST00242,2025-09-09,5999,155.99,12,13.0
CUST00242,2025-09-09,5812,1100.62,29,37.95
CUST00425,2025-09-09,5812,1649.43,19,86.81
CUST00425,2025-09-09,5311,1169.16,5,233.83
CUST00425,2025-09-09,5411,374.0,24,15.58
CUST00425,2025-09-09,5999,552.51,29,19.05
CUST00192,2025-09-09,5999,609.19,23,26.49
CUST00192,2025-09-09,5814,1457.83,13,112.14
CUST00192,2025-09-09,5912,430.11,21,20.48
CUST00192,2025-09-09,5311,816.89,21,38.9
CUST00142,2025-09-09,5541,710.61,15,47.37
CUST00142,2025-09-09,5411,1024.01,16,64.0
CUST00142,2025-09-09,5999,370.27,22,16.83
CUST00142,2025-09-09,5812,306.26,14,21.88
CUST00056,2025-09-09,5411,429.66,20,21.48
CUST00056,2025-09-09,5999,1741.6,29,60.06
CUST00147,2025-09-09,5732,641.07,6,106.84
CUST00147,2025-09-09,5311,726.81,28,25.96
CUST00147,2025-09-09,5912,1303.73,16,81.48
CUST00147,2025-09-09,5814,1045.56,22,47.53
CUST00210,2025-09-09,5311,459.44,28,16.41
CUST00023,2025-09-09,5814,743.56,14,53.11
CUST00023,2025-09-09,5912,147.52,27,5.46
CUST00023,2025-09-09,5311,1345.25,23,58.49
CUST00491,2025-09-09,5912,1370.07,29,47.24
CUST00491,2025-09-09,5812,1986.55,28,70.95
CUST00491,2025-09-09,5541,1823.68,13,140.28
CUST00226,2025-09-09,5812,1134.53,9,126.06
CUST00226,2025-09-09,5999,1238.17,5,247.63
CUST00197,2025-09-09,5812,1910.87,20,95.54
CUST00197,2025-09-09,5814,1645.42,5,329.08
CUST00213,2025-09-09,5812,674.09,18,37.45
CUST00213,2025-09-09,5732,1741.53,25,69.66
CUST00213,2025-09-09,5541,410.6,13,31.58
CUST00455,2025-09-09,5541,1937.23,24,80.72
CUST00455,2025-09-09,5912,1387.84,24,57.83
CUST00247,2025-09-09,5311,847.35,6,141.22
CUST00247,2025-09-09,5812,890.28,25,35.61
CUST00247,2025-09-09,5541,665.75,4,166.44
CUST00417,2025-09-09,5812,1820.96,24,75.87
CUST00095,2025-09-09,5812,1147.17,17,67.48
CUST00095,2025-09-09,5912,582.34,8,72.79
CUST00095,2025-09-09,5999,1435.36,13,110.41
CUST00375,2025-09-09,5814,280.74,6,46.79
CUST00375,2025-09-09,5732,1178.87,8,147.36
CUST00375,2025-09-09,5411,1391.88,3,463.96
CUST00375,2025-09-09,5541,1776.05,12,148.0
CUST00353,2025-09-09,5912,1862.99,16,116.44
CUST00048,2025-09-09,5311,1415.03,15,94.34
CUST00048,2025-09-09,5812,1085.9,8,135.74
CUST00048,2025-09-09,5912,1752.98,3,584.33
CUST00279,2025-09-09,5411,582.03,25,23.28
CUST00279,2025-09-09,5912,264.46,3,88.15
CUST00279,2025-09-09,5812,1925.14,2,962.57
CUST00196,2025-09-09,5812,133.74,12,11.15
CUST00207,2025-09-09,5912,1667.51,26,64.13
CUST00207,2025-09-09,5311,833.75,7,119.11
CUST00207,2025-09-09,5411,1925.29,25,77.01
CUST00207,2025-09-09,5812,1828.44,3,609.48
CUST00401,2025-09-09,5541,1483.29,18,82.4
CUST00401,2025-09-09,5999,136.23,29,4.7
CUST00401,2025-09-09,5732,1418.29,14,101.31
CUST00127,2025-09-09,5999,191.75,27,7.1
CUST00238,2025-09-09,5812,1774.6,22,80.66
CUST00238,2025-09-09,5311,1365.79,15,91.05
CUST00238,2025-09-09,5999,1513.45,7,216.21
CUST00304,2025-09-09,5541,941.86,4,235.47
CUST00037,2025-09-09,5541,810.84,5,162.17
CUST00037,2025-09-09,5411,1593.59,11,144.87
CUST00493,2025-09-09,5732,1376.66,2,688.33
CUST00493,2025-09-09,5812,1838.39,26,70.71
CUST00493,2025-09-09,5411,1652.15,4,413.04
CUST00058,2025-09-09,5812,806.24,13,62.02
CUST00058,2025-09-09,5311,1859.32,21,88.54
CUST00058,2025-09-09,5999,1712.84,24,71.37
CUST00489,2025-09-09,5311,1336.79,3,445.6
CUST00489,2025-09-09,5912,936.13,11,85.1
CUST00489,2025-09-09,5999,1773.75,24,73.91
CUST00422,2025-09-09,5812,702.54,28,25.09
CUST00422,2025-09-09,5912,212.96,1,212.96
CUST00054,2025-09-09,5411,641.4,23,27.89
CUST00054,2025-09-09,5999,1890.01,10,189.0
CUST00054,2025-09-09,5311,1561.68,22,70.99
CUST00054,2025-09-09,5541,692.09,14,49.44
CUST00057,2025-09-09,5411,102.16,16,6.38
CUST00057,2025-09-09,5999,252.19,28,9.01
CUST00057,2025-09-09,5541,392.96,18,21.83
CUST00057,2025-09-09,5311,1522.5,6,253.75
CUST00378,2025-09-09,5814,1770.47,27,65.57
CUST00378,2025-09-09,5812,1135.24,8,141.9
CUST00378,2025-09-09,5999,1028.2,23,44.7
CUST00378,2025-09-09,5311,727.45,15,48.5
CUST00051,2025-09-09,5311,1462.29,9,162.48
CUST00466,2025-09-09,5541,1679.02,3,559.67
CUST00424,2025-09-09,5732,301.68,1,301.68
CUST00424,2025-09-09,5541,623.84,6,103.97
CUST00294,2025-09-09,5812,1538.02,20,76.9
CUST00294,2025-09-09,5912,1983.17,12,165.26
CUST00294,2025-09-09,5541,1595.8,11,145.07
CUST00294,2025-09-09,5732,1748.68,3,582.89
CUST00114,2025-09-09,5411,754.05,18,41.89
CUST00114,2025-09-09,5732,1894.47,25,75.78
CUST00114,2025-09-09,5311,1852.59,4,463.15
CUST00116,2025-09-09,5411,1243.75,25,49.75
CUST00116,2025-09-09,5812,1886.36,26,72.55
CUST00175,2025-09-09,5999,1968.6,7,281.23
CUST00175,2025-09-09,5912,1317.79,10,131.78
CUST00297,2025-09-09,5812,1203.71,20,60.19
CUST00362,2025-09-09,5999,267.36,17,15.73
CUST00001,2025-09-09,5812,1521.95,29,52.48
CUST00267,2025-09-09,5541,658.75,26,25.34
CUST00267,2025-09-09,5812,179.4,4,44.85
CUST00267,2025-09-09,5311,1167.03,16,72.94
CUST00276,2025-09-09,5999,1747.0,29,60.24
CUST00276,2025-09-09,5814,1426.34,11,129.67
CUST00276,2025-09-09,5732,1839.77,23,79.99
CUST00276,2025-09-09,5912,749.32,23,32.58
CUST00094,2025-09-09,5311,1246.86,7,178.12
CUST00094,2025-09-09,5814,1988.2,10,198.82
CUST00391,2025-09-09,5999,112.15,21,5.34
CUST00391,2025-09-09,5311,1651.86,26,63.53
CUST00391,2025-09-09,5812,633.94,10,63.39
CUST00391,2025-09-09,5411,1538.66,27,56.99
CUST00085,2025-09-09,5912,1342.69,3,447.56
CUST00085,2025-09-09,5541,1112.73,15,74.18
CUST00461,2025-09-09,5311,885.3,22,40.24
CUST00302,2025-09-09,5411,1617.07,27,59.89
CUST00302,2025-09-09,5812,1616.49,6,269.42
CUST00302,2025-09-09,5732,1598.14,24,66.59
CUST00302,2025-09-09,5541,502.17,9,55.8
EDGE007,2025-09-09,5411,251.83,17,14.81
EDGE007,2025-09-09,5814,1116.42,16,69.78
CUST00293,2025-09-09,5732,1824.81,6,304.14
CUST00293,2025-09-09,5541,1435.99,19,75.58
CUST00449,2025-09-09,5411,1974.13,14,141.01
CUST00449,2025-09-09,5541,108.02,3,36.01
CUST00414,2025-09-09,5541,1924.92,18,106.94
CUST00414,2025-09-09,5999,431.49,4,107.87
CUST00414,2025-09-09,5311,1118.38,24,46.6
CUST00414,2025-09-09,5732,344.61,8,43.08
CUST00063,2025-09-09,5311,570.39,16,35.65
CUST00063,2025-09-09,5411,867.52,14,61.97
CUST00021,2025-09-09,5732,1743.71,3,581.24
CUST00021,2025-09-09,5999,787.23,4,196.81
CUST00021,2025-09-09,5812,290.47,25,11.62
CUST00021,2025-09-09,5814,288.55,1,288.55
CUST00409,2025-09-09,5732,1153.25,17,67.84
CUST00409,2025-09-09,5814,1757.68,26,67.6
CUST00409,2025-09-09,5541,1011.09,28,36.11
CUST00311,2025-09-09,5912,1533.03,10,153.3
CUST00311,2025-09-09,5999,1249.27,24,52.05
CUST00311,2025-09-09,5732,833.98,5,166.8
CUST00351,2025-09-09,5999,1736.57,3,578.86
CUST00233,2025-09-09,5814,386.9,25,15.48
CUST00233,2025-09-09,5311,577.25,4,144.31
CUST00233,2025-09-09,5411,1768.02,2,884.01
CUST00233,2025-09-09,5732,1168.0,17,68.71
CUST00447,2025-09-09,5999,552.18,13,42.48
CUST00447,2025-09-09,5541,1107.88,23,48.17
CUST00470,2025-09-09,5311,1382.37,16,86.4
CUST00464,2025-09-09,5999,361.16,19,19.01
CUST00464,2025-09-09,5814,1993.07,12,166.09
CUST00464,2025-09-09,5411,1629.03,9,181.0
CUST00464,2025-09-09,5732,110.5,28,3.95
CUST00216,2025-09-09,5541,1084.12,14,77.44
CUST00216,2025-09-09,5311,622.39,2,311.19
CUST00458,2025-09-09,5812,1079.15,27,39.97
CUST00458,2025-09-09,5912,993.6,13,76.43
CUST00458,2025-09-09,5541,309.08,21,14.72
CUST00093,2025-09-09,5814,1707.43,21,81.31
CUST00093,2025-09-09,5812,1573.98,16,98.37
CUST00093,2025-09-09,5999,1473.95,10,147.4
CUST00112,2025-09-09,5999,1396.76,19,73.51
CUST00112,2025-09-09,5311,1087.62,7,155.37
CUST00122,2025-09-09,5732,1551.82,8,193.98
CUST00122,2025-09-09,5812,1478.98,19,77.84
CUST00122,2025-09-09,5814,892.86,23,38.82
CUST00122,2025-09-09,5999,1259.72,18,69.98
CUST00203,2025-09-09,5999,370.54,19,19.5
CUST00203,2025-09-09,5814,728.11,2,364.06
CUST00263,2025-09-09,5411,1669.19,13,128.4
CUST00263,2025-09-09,5541,1627.03,23,70.74
CUST00263,2025-09-09,5999,1428.02,12,119.0
CUST00403,2025-09-09,5311,1574.59,23,68.46
CUST00403,2025-09-09,5814,659.57,5,131.91
CUST00073,2025-09-09,5812,1735.99,2,867.99
CUST00073,2025-09-09,5732,1199.63,5,239.93
CUST00073,2025-09-09,5912,492.1,4,123.02
CUST00073,2025-09-09,5541,1085.1,16,67.82
CUST00035,2025-09-09,5541,266.54,24,11.11
CUST00035,2025-09-09,5912,1177.52,15,78.5
CUST00352,2025-09-09,5812,729.42,11,66.31
CUST00080,2025-09-09,5812,171.45,21,8.16
CUST00211,2025-09-09,5411,1618.34,6,269.72
CUST00211,2025-09-09,5814,718.95,18,39.94
CUST00211,2025-09-09,5732,1118.66,7,159.81
CUST00117,2025-09-09,5812,1412.51,3,470.84
CUST00117,2025-09-09,5814,212.33,4,53.08
CUST00117,2025-09-09,5311,600.35,22,27.29
CUST00117,2025-09-09,5912,1077.25,13,82.87
CUST00291,2025-09-09,5814,524.0,12,43.67
CUST00291,2025-09-09,5411,1105.03,13,85.0
CUST00024,2025-09-09,5541,1354.56,22,61.57
CUST00024,2025-09-09,5411,325.46,14,23.25
CUST00024,2025-09-09,5912,974.71,22,44.3
CUST00013,2025-09-09,5732,254.5,12,21.21
CUST00393,2025-09-09,5732,1066.3,15,71.09
CUST00218,2025-09-09,5311,1291.2,9,143.47
CUST00218,2025-09-09,5912,1324.65,8,165.58
CUST00377,2025-09-09,5732,256.42,26,9.86
CUST00135,2025-09-09,5812,930.38,13,71.57
CUST00135,2025-09-09,5732,509.14,12,42.43
CUST00135,2025-09-09,5814,191.73,2,95.86
CUST00287,2025-09-09,5999,1536.83,16,96.05
CUST00287,2025-09-09,5814,976.48,24,40.69
CUST00287,2025-09-09,5541,1615.97,6,269.33
CUST00287,2025-09-09,5812,618.25,7,88.32
CUST00113,2025-09-09,5999,1383.55,26,53.21
CUST00113,2025-09-09,5912,1874.92,16,117.18
CUST00298,2025-09-09,5999,1732.51,16,108.28
CUST00298,2025-09-09,5814,1925.92,11,175.08
CUST00298,2025-09-09,5812,1689.86,28,60.35
CUST00298,2025-09-09,5912,1959.93,25,78.4
CUST00149,2025-09-09,5311,840.53,17,49.44
CUST00149,2025-09-09,5732,471.94,18,26.22
CUST00149,2025-09-09,5912,245.88,9,27.32
CUST00335,2025-09-09,5311,914.33,3,304.78
CUST00335,2025-09-09,5541,506.71,22,23.03
CUST00463,2025-09-09,5912,1799.23,1,1799.23
CUST00157,2025-09-09,5812,1527.95,18,84.89
CUST00157,2025-09-09,5411,578.1,4,144.52
CUST00157,2025-09-09,5999,620.78,1,620.78
CUST00209,2025-09-09,5732,1639.23,2,819.61
CUST00209,2025-09-09,5411,186.8,2,93.4
CUST00209,2025-09-09,5999,1561.21,13,120.09
CUST00209,2025-09-09,5814,526.0,11,47.82
CUST00281,2025-09-09,5912,965.24,4,241.31
CUST00281,2025-09-09,5814,1200.12,10,120.01
CUST00154,2025-09-09,5912,696.23,7,99.46
CUST00154,2025-09-09,5814,1480.27,15,98.68
CUST00154,2025-09-09,5732,846.27,9,94.03
CUST00154,2025-09-09,5812,1203.61,21,57.31
CUST00030,2025-09-09,5311,1845.45,24,76.89
CUST00030,2025-09-09,5814,969.18,22,44.05
CUST00030,2025-09-09,5541,1828.26,1,1828.26
CUST00499,2025-09-09,5814,180.6,27,6.69
CUST00499,2025-09-09,5999,585.07,10,58.51
CUST00499,2025-09-09,5732,1385.03,20,69.25
CUST00381,2025-09-09,5732,1154.21,4,288.55
CUST00272,2025-09-09,5912,1800.69,12,150.06
CUST00272,2025-09-09,5541,618.91,12,51.58
CUST00272,2025-09-09,5732,1759.5,24,73.31
CUST00272,2025-09-09,5814,422.68,5,84.54
CUST00101,2025-09-09,5912,1971.97,4,492.99
CUST00098,2025-09-09,5411,722.15,15,48.14
CUST00098,2025-09-09,5912,1996.7,11,181.52
CUST00249,2025-09-09,5311,1489.18,24,62.05
CUST00003,2025-09-09,5541,1488.21,7,212.6
CUST00239,2025-09-09,5541,1134.38,1,1134.38
CUST00239,2025-09-09,5411,1675.91,9,186.21
CUST00239,2025-09-09,5812,1075.9,2,537.95
CUST00239,2025-09-09,5732,1449.7,15,96.65
CUST00041,2025-09-09,5541,786.86,11,71.53
CUST00041,2025-09-09,5411,1496.99,19,78.79
CUST00041,2025-09-09,5999,805.38,14,57.53
CUST00041,2025-09-09,5732,1919.64,22,87.26
CUST00468,2025-09-09,5814,377.17,14,26.94
CUST00468,2025-09-09,5411,1409.55,15,93.97
CUST00468,2025-09-09,5311,1730.09,2,865.05
CUST00012,2025-09-09,5732,1003.59,16,62.72
CUST00012,2025-09-09,5999,1932.57,8,241.57
CUST00012,2025-09-09,5541,1428.0,7,204.0
CUST00012,2025-09-09,5411,1652.12,18,91.78
CUST00071,2025-09-09,5311,252.33,28,9.01
CUST00071,2025-09-09,5411,1579.72,27,58.51
CUST00071,2025-09-09,5814,324.79,4,81.2
CUST00071,2025-09-09,5999,319.47,25,12.78
CUST00036,2025-09-09,5732,623.06,29,21.48
CUST00036,2025-09-09,5814,1999.15,10,199.92
CUST00036,2025-09-09,5999,1257.47,10,125.75
CUST00036,2025-09-09,5411,373.7,15,24.91
CUST00224,2025-09-09,5912,1512.87,23,65.78
CUST00224,2025-09-09,5411,567.14,27,21.01
CUST00260,2025-09-09,5411,1496.51,17,88.03
CUST00260,2025-09-09,5912,1371.45,19,72.18
CUST00260,2025-09-09,5541,1316.78,26,50.65
CUST00079,2025-09-09,5541,1440.0,29,49.66
CUST00079,2025-09-09,5812,851.58,28,30.41
CUST00079,2025-09-09,5311,390.34,21,18.59
CUST00131,2025-09-09,5999,1137.84,3,379.28
CUST00480,2025-09-09,5411,1336.26,20,66.81
CUST00480,2025-09-09,5732,1776.85,12,148.07
CUST00480,2025-09-09,5311,1107.83,2,553.92
CUST00492,2025-09-09,5541,1025.25,15,68.35
CUST00492,2025-09-09,5912,1001.16,16,62.57
CUST00492,2025-09-09,5814,918.97,18,51.05
CUST00108,2025-09-09,5912,1583.5,13,121.81
CUST00108,2025-09-09,5541,1049.55,4,262.39
CUST00124,2025-09-09,5732,920.57,11,83.69
CUST00124,2025-09-09,5812,1154.22,7,164.89
CUST00124,2025-09-09,5912,604.45,8,75.56
CUST00405,2025-09-09,5812,1194.2,18,66.34
CUST00320,2025-09-09,5541,1683.55,27,62.35
CUST00410,2025-09-09,5732,686.42,19,36.13
CUST00250,2025-09-09,5411,818.03,11,74.37
CUST00250,2025-09-09,5814,1421.79,8,177.72
CUST00327,2025-09-09,5814,114.6,18,6.37
CUST00327,2025-09-09,5311,1451.15,29,50.04
CUST00277,2025-09-09,5999,591.8,29,20.41
CUST00277,2025-09-09,5732,144.42,3,48.14
CUST00277,2025-09-09,5411,733.18,15,48.88
CUST00277,2025-09-09,5812,1751.14,9,194.57
CUST00143,2025-09-09,5912,298.79,3,99.6
CUST00143,2025-09-09,5541,1153.77,9,128.2
CUST00143,2025-09-09,5812,1633.63,13,125.66
CUST00143,2025-09-09,5732,834.25,15,55.62
CUST00074,2025-09-09,5814,1666.01,13,128.15
CUST00074,2025-09-09,5311,1578.59,10,157.86
CUST00074,2025-09-09,5812,1381.41,5,276.28
CUST00074,2025-09-09,5541,1477.71,1,1477.71
CUST00061,2025-09-09,5541,252.38,21,12.02
CUST00061,2025-09-09,5912,1120.01,14,80.0
CUST00053,2025-09-09,5812,641.82,5,128.36
CUST00053,2025-09-09,5814,1564.6,2,782.3
CUST00370,2025-09-09,5311,799.85,15,53.32
CUST00370,2025-09-09,5732,1536.79,20,76.84
CUST00370,2025-09-09,5411,462.7,19,24.35
CUST00062,2025-09-09,5541,1144.76,8,143.1
CUST00062,2025-09-09,5912,1385.59,11,125.96
CUST00336,2025-09-09,5912,1085.72,1,1085.72
CUST00336,2025-09-09,5812,1098.12,29,37.87
